ticket_id,customer_id,product_id,issue_type,status,priority,created_at,resolved_at
TKT-003775,CUST-00601,PROD-002,Fee Dispute,Closed,Critical,2025-04-06T19:34:41.280863+00:00,2025-04-17T19:34:41.280863+00:00
TKT-003776,CUST-00820,PROD-006,Card Replacement,Open,Low,2025-05-24T21:16:53.164434+00:00,
TKT-003777,CUST-00655,PROD-005,Transaction Dispute,Closed,Medium,2026-04-02T00:51:48.717672+00:00,2026-04-13T00:51:48.717672+00:00
TKT-003778,CUST-00161,PROD-008,Fee Dispute,Resolved,Critical,2025-06-17T14:52:19.191267+00:00,2025-06-19T14:52:19.191267+00:00
TKT-003779,CUST-00861,PROD-007,Account Inquiry,Open,Medium,2025-12-09T19:37:20.160402+00:00,
TKT-003780,CUST-00567,PROD-006,Card Replacement,Closed,Medium,2025-09-22T11:02:04.955151+00:00,2025-10-01T11:02:04.955151+00:00
TKT-003781,CUST-00695,PROD-003,Transaction Dispute,Closed,High,2025-06-13T09:45:28.835973+00:00,2025-06-23T09:45:28.835973+00:00
TKT-003782,CUST-00659,PROD-008,Account Inquiry,Closed,Critical,2026-02-18T04:07:48.361505+00:00,2026-02-24T04:07:48.361505+00:00
TKT-003783,CUST-00532,PROD-009,Transaction Dispute,Closed,High,2025-07-24T12:14:57.736335+00:00,2025-07-27T12:14:57.736335+00:00
TKT-003784,CUST-00828,PROD-007,Fee Dispute,Resolved,High,2025-04-10T19:07:04.099489+00:00,2025-04-15T19:07:04.099489+00:00
TKT-003785,CUST-00748,PROD-002,Transaction Dispute,Closed,Low,2025-07-27T05:44:11.586758+00:00,2025-08-07T05:44:11.586758+00:00
TKT-003786,CUST-00396,PROD-010,Transaction Dispute,In Progress,High,2026-03-15T13:55:21.615669+00:00,
TKT-003787,CUST-00885,PROD-006,Transaction Dispute,Resolved,Low,2025-08-03T22:54:02.348256+00:00,2025-08-04T22:54:02.348256+00:00
TKT-003788,CUST-00266,PROD-009,Fee Dispute,Resolved,Low,2025-09-11T07:04:11.362183+00:00,2025-09-23T07:04:11.362183+00:00
TKT-003789,CUST-00166,PROD-004,Login Issue,Closed,Low,2025-06-23T08:50:04.563268+00:00,2025-06-30T08:50:04.563268+00:00
TKT-003790,CUST-00420,PROD-002,Login Issue,Closed,Critical,2025-05-03T09:51:52.171246+00:00,2025-05-12T09:51:52.171246+00:00
TKT-003791,CUST-00293,PROD-007,Fee Dispute,Closed,High,2025-10-18T05:44:14.079204+00:00,2025-10-31T05:44:14.079204+00:00
TKT-003792,CUST-00072,PROD-005,Login Issue,Open,Critical,2025-11-12T14:18:36.676554+00:00,
TKT-003793,CUST-00816,PROD-002,Account Inquiry,Closed,Critical,2025-09-05T08:53:16.719825+00:00,2025-09-12T08:53:16.719825+00:00
TKT-003794,CUST-00015,PROD-001,Login Issue,Closed,Critical,2025-08-03T06:15:17.703416+00:00,2025-08-09T06:15:17.703416+00:00
TKT-003795,CUST-00517,PROD-004,Login Issue,Resolved,Low,2025-05-18T05:51:20.486352+00:00,2025-05-25T05:51:20.486352+00:00
TKT-003796,CUST-00035,PROD-008,Fee Dispute,Closed,Medium,2025-05-18T14:55:49.525218+00:00,2025-05-20T14:55:49.525218+00:00
TKT-003797,CUST-00402,PROD-009,Account Inquiry,Closed,Medium,2025-12-26T19:07:06.134445+00:00,2025-12-31T19:07:06.134445+00:00
TKT-003798,CUST-00092,PROD-006,Account Inquiry,Closed,Critical,2025-09-20T17:26:03.514599+00:00,2025-09-27T17:26:03.514599+00:00
TKT-003799,CUST-00643,PROD-001,Fee Dispute,Closed,Medium,2025-07-04T15:56:37.123290+00:00,2025-07-11T15:56:37.123290+00:00
TKT-003800,CUST-00791,PROD-002,Fee Dispute,Closed,High,2025-10-06T06:15:07.767963+00:00,2025-10-15T06:15:07.767963+00:00
TKT-003801,CUST-00975,PROD-008,Card Replacement,Closed,High,2026-01-16T06:55:34.176657+00:00,2026-01-29T06:55:34.176657+00:00
TKT-003802,CUST-00030,PROD-007,Card Replacement,Resolved,Low,2025-09-19T18:34:16.318752+00:00,2025-10-02T18:34:16.318752+00:00
TKT-003803,CUST-00878,PROD-003,Fee Dispute,In Progress,Medium,2026-03-19T05:05:18.673718+00:00,
TKT-003804,CUST-00154,PROD-001,Account Inquiry,Resolved,Critical,2026-01-13T23:27:40.652695+00:00,2026-01-26T23:27:40.652695+00:00
TKT-003805,CUST-00053,PROD-001,Login Issue,Resolved,Medium,2025-05-20T00:09:44.587022+00:00,2025-05-22T00:09:44.587022+00:00
TKT-003806,CUST-00977,PROD-003,Account Inquiry,Resolved,Medium,2026-02-10T22:33:27.070278+00:00,2026-02-20T22:33:27.070278+00:00
TKT-003807,CUST-00372,PROD-008,Account Inquiry,Closed,High,2026-02-06T22:06:44.829554+00:00,2026-02-13T22:06:44.829554+00:00
TKT-003808,CUST-00644,PROD-007,Fee Dispute,Closed,Low,2025-10-25T09:58:17.834700+00:00,2025-11-01T09:58:17.834700+00:00
TKT-003809,CUST-00075,PROD-001,Card Replacement,Resolved,High,2025-05-18T22:22:27.126549+00:00,2025-05-23T22:22:27.126549+00:00
TKT-003810,CUST-00655,PROD-009,Login Issue,In Progress,High,2026-01-25T14:13:51.903001+00:00,
TKT-003811,CUST-00877,PROD-010,Fee Dispute,Open,High,2025-08-24T19:14:07.376351+00:00,
TKT-003812,CUST-00629,PROD-002,Card Replacement,Resolved,Critical,2025-12-03T15:06:59.416487+00:00,2025-12-09T15:06:59.416487+00:00
TKT-003813,CUST-00263,PROD-001,Transaction Dispute,In Progress,Low,2026-01-23T02:12:03.139404+00:00,
TKT-003814,CUST-00801,PROD-002,Card Replacement,Open,Medium,2025-10-22T11:37:38.452021+00:00,
TKT-003815,CUST-00769,PROD-003,Account Inquiry,Closed,High,2026-02-03T15:00:46.866565+00:00,2026-02-10T15:00:46.866565+00:00
TKT-003816,CUST-00149,PROD-004,Account Inquiry,Closed,Critical,2026-02-07T21:48:38.889877+00:00,2026-02-20T21:48:38.889877+00:00
TKT-003817,CUST-00472,PROD-003,Login Issue,Closed,Low,2026-03-05T21:04:43.460388+00:00,2026-03-10T21:04:43.460388+00:00
TKT-003818,CUST-00799,PROD-003,Login Issue,Closed,High,2026-02-12T06:18:48.961650+00:00,2026-02-25T06:18:48.961650+00:00
TKT-003819,CUST-00054,PROD-009,Fee Dispute,Closed,High,2025-06-04T17:36:26.438664+00:00,2025-06-09T17:36:26.438664+00:00
TKT-003820,CUST-00708,PROD-002,Login Issue,Closed,Critical,2025-04-20T22:28:37.159984+00:00,2025-04-23T22:28:37.159984+00:00
TKT-003821,CUST-00793,PROD-002,Transaction Dispute,Closed,Low,2025-06-09T05:50:24.391626+00:00,2025-06-13T05:50:24.391626+00:00
TKT-003822,CUST-00562,PROD-006,Card Replacement,Resolved,Critical,2025-06-15T07:20:33.722241+00:00,2025-06-16T07:20:33.722241+00:00
TKT-003823,CUST-00904,PROD-004,Transaction Dispute,Resolved,Low,2025-06-29T06:51:21.771221+00:00,2025-07-07T06:51:21.771221+00:00
TKT-003824,CUST-00846,PROD-008,Fee Dispute,Closed,Medium,2025-08-31T18:47:09.038728+00:00,2025-09-11T18:47:09.038728+00:00
TKT-003825,CUST-00296,PROD-001,Login Issue,Closed,Critical,2026-03-29T22:27:08.479904+00:00,2026-04-01T22:27:08.479904+00:00
TKT-003826,CUST-00976,PROD-003,Transaction Dispute,Open,Low,2025-08-13T08:37:47.406331+00:00,
TKT-003827,CUST-00386,PROD-002,Account Inquiry,Closed,High,2025-08-27T14:52:51.899404+00:00,2025-09-02T14:52:51.899404+00:00
TKT-003828,CUST-00657,PROD-002,Account Inquiry,Open,Low,2026-03-27T12:45:15.429779+00:00,
TKT-003829,CUST-00367,PROD-010,Login Issue,Resolved,High,2025-07-02T00:38:08.038936+00:00,2025-07-07T00:38:08.038936+00:00
TKT-003830,CUST-00002,PROD-007,Fee Dispute,In Progress,Low,2025-10-20T08:20:38.839332+00:00,
TKT-003831,CUST-00453,PROD-003,Fee Dispute,Resolved,Medium,2025-05-22T06:54:08.800501+00:00,2025-06-04T06:54:08.800501+00:00
TKT-003832,CUST-00270,PROD-005,Login Issue,Resolved,Medium,2025-06-12T11:23:30.618495+00:00,2025-06-19T11:23:30.618495+00:00
TKT-003833,CUST-00875,PROD-002,Fee Dispute,Closed,Critical,2025-07-11T17:09:34.190990+00:00,2025-07-22T17:09:34.190990+00:00
TKT-003834,CUST-00543,PROD-001,Transaction Dispute,Resolved,Medium,2025-08-05T07:24:29.943665+00:00,2025-08-11T07:24:29.943665+00:00
TKT-003835,CUST-00469,PROD-001,Transaction Dispute,Resolved,Medium,2025-07-25T18:43:14.729859+00:00,2025-08-07T18:43:14.729859+00:00
TKT-003836,CUST-00891,PROD-007,Transaction Dispute,Open,Low,2025-04-29T15:38:29.139380+00:00,
TKT-003837,CUST-00216,PROD-005,Account Inquiry,In Progress,High,2025-06-07T19:08:06.811981+00:00,
TKT-003838,CUST-00709,PROD-005,Transaction Dispute,Closed,High,2026-02-23T06:06:34.055728+00:00,2026-03-08T06:06:34.055728+00:00
TKT-003839,CUST-00373,PROD-006,Login Issue,Resolved,High,2025-12-23T15:13:55.196865+00:00,2026-01-05T15:13:55.196865+00:00
TKT-003840,CUST-00472,PROD-006,Transaction Dispute,Resolved,Medium,2025-10-21T18:27:05.936314+00:00,2025-10-28T18:27:05.936314+00:00
TKT-003841,CUST-00691,PROD-006,Transaction Dispute,Closed,Low,2025-11-02T06:58:31.958530+00:00,2025-11-05T06:58:31.958530+00:00
TKT-003842,CUST-00587,PROD-004,Account Inquiry,Closed,Critical,2026-02-26T23:48:39.620467+00:00,2026-03-11T23:48:39.620467+00:00
TKT-003843,CUST-00174,PROD-001,Transaction Dispute,Closed,Low,2025-08-25T05:59:20.992363+00:00,2025-09-05T05:59:20.992363+00:00
TKT-003844,CUST-00574,PROD-005,Card Replacement,Open,High,2026-01-12T21:49:12.586661+00:00,
TKT-003845,CUST-00750,PROD-005,Login Issue,Closed,Medium,2025-11-17T20:37:40.752650+00:00,2025-12-01T20:37:40.752650+00:00
TKT-003846,CUST-00129,PROD-001,Login Issue,Closed,Low,2025-05-07T11:52:17.329580+00:00,2025-05-13T11:52:17.329580+00:00
TKT-003847,CUST-00003,PROD-008,Login Issue,Closed,High,2025-07-08T01:26:57.208575+00:00,2025-07-09T01:26:57.208575+00:00
TKT-003848,CUST-00595,PROD-010,Fee Dispute,Closed,Medium,2026-01-26T04:12:57.764440+00:00,2026-01-31T04:12:57.764440+00:00
TKT-003849,CUST-00850,PROD-002,Fee Dispute,Resolved,Medium,2026-01-19T12:14:45.000729+00:00,2026-01-20T12:14:45.000729+00:00
TKT-003850,CUST-00792,PROD-010,Login Issue,Resolved,Critical,2025-12-04T08:27:17.483644+00:00,2025-12-09T08:27:17.483644+00:00
TKT-003851,CUST-00089,PROD-010,Card Replacement,Closed,High,2025-05-05T13:04:15.265084+00:00,2025-05-17T13:04:15.265084+00:00
TKT-003852,CUST-00209,PROD-004,Login Issue,Resolved,Low,2025-12-11T04:40:05.452327+00:00,2025-12-20T04:40:05.452327+00:00
TKT-003853,CUST-00484,PROD-003,Transaction Dispute,Closed,Medium,2025-06-02T14:52:35.890738+00:00,2025-06-11T14:52:35.890738+00:00
TKT-003854,CUST-00536,PROD-005,Fee Dispute,Closed,High,2026-01-04T07:48:41.440474+00:00,2026-01-11T07:48:41.440474+00:00
TKT-003855,CUST-00967,PROD-008,Transaction Dispute,Closed,Low,2026-03-01T13:28:39.773961+00:00,2026-03-06T13:28:39.773961+00:00
TKT-003856,CUST-00387,PROD-005,Login Issue,Resolved,Low,2025-07-11T06:28:20.094930+00:00,2025-07-25T06:28:20.094930+00:00
TKT-003857,CUST-00715,PROD-005,Account Inquiry,In Progress,Medium,2025-05-12T01:36:49.227559+00:00,
TKT-003858,CUST-00369,PROD-005,Card Replacement,Closed,Critical,2025-05-04T06:42:58.421698+00:00,2025-05-13T06:42:58.421698+00:00
TKT-003859,CUST-00518,PROD-004,Login Issue,Closed,High,2025-10-17T05:34:57.026891+00:00,2025-10-18T05:34:57.026891+00:00
TKT-003860,CUST-00487,PROD-002,Login Issue,Resolved,High,2025-09-27T04:54:04.119439+00:00,2025-09-29T04:54:04.119439+00:00
TKT-003861,CUST-00044,PROD-001,Transaction Dispute,Closed,High,2026-02-01T19:09:48.108506+00:00,2026-02-09T19:09:48.108506+00:00
TKT-003862,CUST-00988,PROD-004,Fee Dispute,Closed,Medium,2025-07-08T00:57:19.784130+00:00,2025-07-21T00:57:19.784130+00:00
TKT-003863,CUST-00353,PROD-004,Login Issue,In Progress,Medium,2025-05-21T09:44:08.728301+00:00,
TKT-003864,CUST-00690,PROD-008,Login Issue,In Progress,Critical,2026-03-20T17:10:26.940613+00:00,
TKT-003865,CUST-00602,PROD-008,Account Inquiry,Closed,Low,2025-05-28T17:16:36.278228+00:00,2025-06-10T17:16:36.278228+00:00
TKT-003866,CUST-00910,PROD-001,Login Issue,Resolved,Low,2025-07-05T21:09:34.498883+00:00,2025-07-16T21:09:34.498883+00:00
TKT-003867,CUST-00360,PROD-007,Card Replacement,Closed,Medium,2025-08-21T23:37:16.516935+00:00,2025-08-22T23:37:16.516935+00:00
TKT-003868,CUST-00851,PROD-003,Login Issue,Closed,High,2025-12-26T13:07:56.354299+00:00,2026-01-01T13:07:56.354299+00:00
TKT-003869,CUST-00109,PROD-008,Account Inquiry,Resolved,Critical,2026-03-27T20:25:04.901518+00:00,2026-03-29T20:25:04.901518+00:00
TKT-003870,CUST-00368,PROD-003,Transaction Dispute,Open,High,2026-02-16T10:47:14.682406+00:00,
TKT-003871,CUST-00953,PROD-001,Account Inquiry,Closed,Medium,2026-03-24T23:15:33.708170+00:00,2026-03-30T23:15:33.708170+00:00
TKT-003872,CUST-00763,PROD-002,Account Inquiry,Closed,Critical,2025-07-17T01:02:33.124755+00:00,2025-07-29T01:02:33.124755+00:00
TKT-003873,CUST-00114,PROD-004,Account Inquiry,Closed,Critical,2025-05-13T11:00:41.305295+00:00,2025-05-22T11:00:41.305295+00:00
TKT-003874,CUST-00094,PROD-006,Account Inquiry,Open,Low,2025-11-29T06:10:37.680525+00:00,
TKT-003875,CUST-00521,PROD-005,Fee Dispute,Closed,Critical,2025-07-18T10:20:56.178188+00:00,2025-07-26T10:20:56.178188+00:00
TKT-003876,CUST-00125,PROD-004,Account Inquiry,Resolved,Low,2025-12-16T03:16:14.492264+00:00,2025-12-26T03:16:14.492264+00:00
TKT-003877,CUST-00410,PROD-009,Card Replacement,Resolved,High,2025-12-09T16:22:02.547793+00:00,2025-12-21T16:22:02.547793+00:00
TKT-003878,CUST-00824,PROD-004,Login Issue,Closed,Low,2025-06-25T05:54:18.339398+00:00,2025-07-01T05:54:18.339398+00:00
TKT-003879,CUST-00809,PROD-009,Fee Dispute,Closed,High,2025-11-09T03:57:21.143380+00:00,2025-11-17T03:57:21.143380+00:00
TKT-003880,CUST-00909,PROD-001,Transaction Dispute,Resolved,Medium,2025-09-07T02:02:15.538631+00:00,2025-09-18T02:02:15.538631+00:00
TKT-003881,CUST-00213,PROD-008,Card Replacement,In Progress,High,2025-06-28T05:35:39.954965+00:00,
TKT-003882,CUST-00831,PROD-005,Fee Dispute,Resolved,Critical,2026-03-29T14:05:57.301893+00:00,2026-04-09T14:05:57.301893+00:00
TKT-003883,CUST-00552,PROD-005,Login Issue,In Progress,Critical,2026-03-27T12:46:20.697874+00:00,
TKT-003884,CUST-00260,PROD-004,Card Replacement,Closed,Low,2025-11-08T09:20:12.853602+00:00,2025-11-14T09:20:12.853602+00:00
TKT-003885,CUST-00132,PROD-010,Login Issue,Closed,High,2026-02-23T22:47:49.305209+00:00,2026-03-08T22:47:49.305209+00:00
TKT-003886,CUST-00004,PROD-001,Card Replacement,Resolved,High,2025-09-27T20:41:49.553132+00:00,2025-09-28T20:41:49.553132+00:00
TKT-003887,CUST-00465,PROD-005,Account Inquiry,Resolved,Medium,2026-02-26T22:25:21.381294+00:00,2026-03-11T22:25:21.381294+00:00
TKT-003888,CUST-00778,PROD-007,Card Replacement,Open,Critical,2026-01-07T13:04:18.333846+00:00,
TKT-003889,CUST-00479,PROD-003,Card Replacement,Closed,Low,2025-07-09T20:07:47.633172+00:00,2025-07-22T20:07:47.633172+00:00
TKT-003890,CUST-00867,PROD-001,Transaction Dispute,Resolved,Medium,2025-07-27T13:44:19.454057+00:00,2025-08-04T13:44:19.454057+00:00
TKT-003891,CUST-00772,PROD-004,Card Replacement,Closed,Low,2025-12-23T15:07:06.941356+00:00,2025-12-27T15:07:06.941356+00:00
TKT-003892,CUST-00939,PROD-004,Account Inquiry,Resolved,Critical,2025-11-23T09:38:24.376034+00:00,2025-11-26T09:38:24.376034+00:00
TKT-003893,CUST-00880,PROD-009,Login Issue,Closed,Medium,2025-07-26T18:38:56.154819+00:00,2025-07-27T18:38:56.154819+00:00
TKT-003894,CUST-00073,PROD-004,Login Issue,Closed,Low,2025-07-17T02:53:46.321778+00:00,2025-07-18T02:53:46.321778+00:00
TKT-003895,CUST-00897,PROD-003,Account Inquiry,Open,Critical,2026-01-05T12:03:29.336282+00:00,
TKT-003896,CUST-00159,PROD-010,Card Replacement,Closed,Critical,2025-06-30T17:16:51.747055+00:00,2025-07-14T17:16:51.747055+00:00
TKT-003897,CUST-00669,PROD-006,Fee Dispute,Closed,High,2025-04-27T01:14:25.565729+00:00,2025-05-11T01:14:25.565729+00:00
TKT-003898,CUST-00160,PROD-009,Account Inquiry,Open,Critical,2025-06-27T03:00:39.582623+00:00,
TKT-003899,CUST-00811,PROD-007,Login Issue,In Progress,Low,2025-06-20T20:30:11.165955+00:00,
TKT-003900,CUST-00766,PROD-006,Account Inquiry,Closed,Low,2025-08-18T14:43:27.430989+00:00,2025-08-28T14:43:27.430989+00:00
TKT-003901,CUST-00331,PROD-003,Account Inquiry,Closed,Low,2025-08-28T10:16:29.498396+00:00,2025-09-08T10:16:29.498396+00:00
TKT-003902,CUST-00087,PROD-006,Fee Dispute,In Progress,Low,2025-04-27T03:59:55.565653+00:00,
TKT-003903,CUST-00240,PROD-008,Fee Dispute,Open,Critical,2025-09-07T02:25:20.620100+00:00,
TKT-003904,CUST-00952,PROD-006,Fee Dispute,In Progress,Low,2025-06-30T12:05:28.255131+00:00,
TKT-003905,CUST-00252,PROD-006,Transaction Dispute,In Progress,Medium,2025-09-22T07:02:39.584034+00:00,
TKT-003906,CUST-00910,PROD-008,Transaction Dispute,Resolved,Low,2025-11-08T20:55:46.054507+00:00,2025-11-12T20:55:46.054507+00:00
TKT-003907,CUST-00076,PROD-005,Fee Dispute,Resolved,Critical,2025-11-12T20:22:19.977602+00:00,2025-11-22T20:22:19.977602+00:00
TKT-003908,CUST-00036,PROD-009,Login Issue,Resolved,Critical,2026-03-13T21:39:12.722331+00:00,2026-03-15T21:39:12.722331+00:00
TKT-003909,CUST-00551,PROD-006,Login Issue,Closed,Medium,2025-09-05T10:59:26.879434+00:00,2025-09-06T10:59:26.879434+00:00
TKT-003910,CUST-00626,PROD-007,Card Replacement,Closed,Medium,2025-08-04T20:55:13.772974+00:00,2025-08-09T20:55:13.772974+00:00
TKT-003911,CUST-00869,PROD-006,Account Inquiry,Resolved,Medium,2025-07-07T23:13:44.269140+00:00,2025-07-10T23:13:44.269140+00:00
TKT-003912,CUST-00268,PROD-010,Account Inquiry,Closed,High,2025-09-26T13:45:22.654198+00:00,2025-10-06T13:45:22.654198+00:00
TKT-003913,CUST-00194,PROD-002,Account Inquiry,Closed,Critical,2025-04-16T03:25:40.654018+00:00,2025-04-17T03:25:40.654018+00:00
TKT-003914,CUST-00789,PROD-004,Account Inquiry,Closed,Critical,2026-03-08T17:15:59.550559+00:00,2026-03-19T17:15:59.550559+00:00
TKT-003915,CUST-00423,PROD-003,Transaction Dispute,Closed,High,2025-11-08T12:01:25.449814+00:00,2025-11-22T12:01:25.449814+00:00
TKT-003916,CUST-00812,PROD-002,Fee Dispute,Closed,Critical,2025-08-31T14:43:00.577586+00:00,2025-09-11T14:43:00.577586+00:00
TKT-003917,CUST-00588,PROD-007,Account Inquiry,Resolved,Medium,2025-09-26T00:15:48.324517+00:00,2025-09-30T00:15:48.324517+00:00
TKT-003918,CUST-00730,PROD-005,Fee Dispute,In Progress,Low,2025-07-14T16:18:21.682387+00:00,
TKT-003919,CUST-00781,PROD-007,Login Issue,Resolved,Low,2025-10-30T21:41:23.414601+00:00,2025-11-12T21:41:23.414601+00:00
TKT-003920,CUST-00410,PROD-007,Transaction Dispute,In Progress,Medium,2026-04-03T23:57:57.406074+00:00,
TKT-003921,CUST-00444,PROD-006,Card Replacement,Closed,Medium,2026-02-04T13:17:34.317411+00:00,2026-02-18T13:17:34.317411+00:00
TKT-003922,CUST-00971,PROD-006,Card Replacement,Closed,Low,2025-08-03T00:10:24.925252+00:00,2025-08-06T00:10:24.925252+00:00
TKT-003923,CUST-00412,PROD-004,Card Replacement,In Progress,Critical,2026-03-11T23:30:03.988514+00:00,
TKT-003924,CUST-00120,PROD-009,Transaction Dispute,In Progress,High,2025-08-12T08:33:12.879067+00:00,
TKT-003925,CUST-00761,PROD-007,Login Issue,Open,High,2025-08-09T10:55:44.435251+00:00,
TKT-003926,CUST-00481,PROD-002,Account Inquiry,Resolved,Low,2026-03-01T05:29:17.629825+00:00,2026-03-09T05:29:17.629825+00:00
TKT-003927,CUST-00461,PROD-005,Fee Dispute,Closed,Medium,2025-08-11T05:41:02.885145+00:00,2025-08-20T05:41:02.885145+00:00
TKT-003928,CUST-00522,PROD-007,Fee Dispute,Open,High,2025-05-06T18:39:44.337853+00:00,
TKT-003929,CUST-00470,PROD-001,Card Replacement,Open,High,2025-11-07T10:57:42.161036+00:00,
TKT-003930,CUST-00405,PROD-002,Login Issue,Closed,Critical,2025-11-17T10:39:07.992260+00:00,2025-11-23T10:39:07.992260+00:00
TKT-003931,CUST-00691,PROD-004,Fee Dispute,Closed,Medium,2026-03-22T03:14:36.730996+00:00,2026-04-01T03:14:36.730996+00:00
TKT-003932,CUST-00214,PROD-003,Account Inquiry,Closed,Low,2026-04-05T15:49:46.484885+00:00,2026-04-16T15:49:46.484885+00:00
TKT-003933,CUST-00536,PROD-009,Login Issue,Open,Critical,2026-01-03T07:29:19.016804+00:00,
TKT-003934,CUST-00936,PROD-003,Account Inquiry,In Progress,High,2025-09-28T23:29:00.335292+00:00,
TKT-003935,CUST-00467,PROD-008,Card Replacement,Closed,Medium,2025-10-09T00:00:37.605821+00:00,2025-10-23T00:00:37.605821+00:00
TKT-003936,CUST-00869,PROD-006,Login Issue,Resolved,Critical,2025-05-30T06:48:14.227257+00:00,2025-06-12T06:48:14.227257+00:00
TKT-003937,CUST-00812,PROD-002,Fee Dispute,Closed,Medium,2025-07-12T18:44:15.388116+00:00,2025-07-22T18:44:15.388116+00:00
TKT-003938,CUST-00373,PROD-006,Account Inquiry,Closed,Low,2025-12-09T00:57:34.451055+00:00,2025-12-23T00:57:34.451055+00:00
TKT-003939,CUST-00407,PROD-002,Account Inquiry,In Progress,Critical,2026-02-02T16:16:12.604683+00:00,
TKT-003940,CUST-00377,PROD-007,Fee Dispute,Closed,High,2026-03-11T16:39:32.899935+00:00,2026-03-17T16:39:32.899935+00:00
TKT-003941,CUST-00236,PROD-003,Transaction Dispute,Closed,Critical,2025-05-16T19:47:32.603290+00:00,2025-05-30T19:47:32.603290+00:00
TKT-003942,CUST-00834,PROD-010,Card Replacement,Closed,Critical,2025-11-14T08:54:35.695872+00:00,2025-11-18T08:54:35.695872+00:00
TKT-003943,CUST-00811,PROD-010,Account Inquiry,Closed,Medium,2026-01-03T21:11:59.849893+00:00,2026-01-08T21:11:59.849893+00:00
TKT-003944,CUST-00746,PROD-006,Fee Dispute,In Progress,Low,2025-08-30T04:45:52.441021+00:00,
TKT-003945,CUST-00178,PROD-001,Fee Dispute,Open,Low,2026-03-25T01:58:40.966349+00:00,
TKT-003946,CUST-00159,PROD-006,Account Inquiry,Open,Medium,2025-07-02T02:15:25.342719+00:00,
TKT-003947,CUST-00631,PROD-006,Transaction Dispute,Closed,Low,2025-10-18T07:24:20.551603+00:00,2025-10-28T07:24:20.551603+00:00
TKT-003948,CUST-00980,PROD-005,Fee Dispute,Open,High,2025-12-13T01:37:58.418983+00:00,
TKT-003949,CUST-00916,PROD-001,Login Issue,Resolved,Medium,2026-01-18T11:43:33.640051+00:00,2026-01-28T11:43:33.640051+00:00
TKT-003950,CUST-00476,PROD-003,Card Replacement,Open,Medium,2025-08-24T12:14:46.490806+00:00,
TKT-003951,CUST-00678,PROD-006,Transaction Dispute,Closed,Critical,2025-12-10T21:14:46.449890+00:00,2025-12-24T21:14:46.449890+00:00
TKT-003952,CUST-00089,PROD-007,Transaction Dispute,Closed,Critical,2026-04-06T05:31:42.698203+00:00,2026-04-19T05:31:42.698203+00:00
TKT-003953,CUST-00968,PROD-001,Account Inquiry,Closed,Low,2025-09-15T00:28:04.253854+00:00,2025-09-20T00:28:04.253854+00:00
TKT-003954,CUST-00110,PROD-003,Transaction Dispute,Closed,Critical,2025-06-23T08:30:48.578689+00:00,2025-06-27T08:30:48.578689+00:00
TKT-003955,CUST-00137,PROD-010,Card Replacement,Closed,Low,2025-06-08T04:37:11.340014+00:00,2025-06-21T04:37:11.340014+00:00
TKT-003956,CUST-00385,PROD-008,Login Issue,Closed,High,2025-11-21T05:22:51.138798+00:00,2025-11-29T05:22:51.138798+00:00
